sample_code_x,detection_items,department,order_date,order_num,report_date,conclusion,receive_date,sample_code_format,infer_receive_date,create_time,sample_date,random_num_x,event_flight,id,Unnamed: 0,date,code,gene_name,file_name,path,sample_code_y,random_num_y,data_num
ZBAD2020-308,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092629904,2020.09.26,,2020.09.26,ZBAD2020-308,2020-09-26,2020.09.26,2020.09.26,29904,KN5622,1591,2579,20200825,KN,cytb,KN5622_L14995-H16065_C2777.L14995.PW009022081.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/双峰/KN5622_L14995-H16065_C2777.L14995.PW009022081.seq,KN5622,92604,KNcytb2020082592604
ZBAD2020-230,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092384311,2020.09.23,,2020.09.23,ZBAD2020-230,2020-09-23,2020.09.23,2020.09.23,84311,KN5916,1547,1571,20200905,KN,cytb,KN5916_L14995-H16065_C2842.L14995.PW009170226.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/KN5916_L14995-H16065_C2842.L14995.PW009170226.seq,KN5916,99467,KNcytb2020090599467
ZBAD2020-230,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092384311,2020.09.23,,2020.09.23,ZBAD2020-230,2020-09-23,2020.09.23,2020.09.23,84311,KN5916,1547,1602,20200905,KN,COI-1,KN5916_COI-1_C2842.COI-1-bird-F.PW009170162.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/KN5916_COI-1_C2842.COI-1-bird-F.PW009170162.seq,KN5916,26244,KNCOI-12020090526244
ZBAD2020-279,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092613714,2020.09.26,,2020.09.26,ZBAD2020-279,2020-09-26,2020.09.26,2020.09.26,13714,KN5916,1562,1571,20200905,KN,cytb,KN5916_L14995-H16065_C2842.L14995.PW009170226.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/KN5916_L14995-H16065_C2842.L14995.PW009170226.seq,KN5916,99467,KNcytb2020090599467
ZBAD2020-279,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092613714,2020.09.26,,2020.09.26,ZBAD2020-279,2020-09-26,2020.09.26,2020.09.26,13714,KN5916,1562,1602,20200905,KN,COI-1,KN5916_COI-1_C2842.COI-1-bird-F.PW009170162.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/KN5916_COI-1_C2842.COI-1-bird-F.PW009170162.seq,KN5916,26244,KNCOI-12020090526244
ZBAD2020-415,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102663176,2020.10.26,,2020.10.26,ZBAD2020-415,2020-10-26,2020.10.26,2020.10.26,63176,KN5916,1724,1571,20200905,KN,cytb,KN5916_L14995-H16065_C2842.L14995.PW009170226.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/KN5916_L14995-H16065_C2842.L14995.PW009170226.seq,KN5916,99467,KNcytb2020090599467
ZBAD2020-415,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102663176,2020.10.26,,2020.10.26,ZBAD2020-415,2020-10-26,2020.10.26,2020.10.26,63176,KN5916,1724,1602,20200905,KN,COI-1,KN5916_COI-1_C2842.COI-1-bird-F.PW009170162.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/KN5916_COI-1_C2842.COI-1-bird-F.PW009170162.seq,KN5916,26244,KNCOI-12020090526244
ZBAD2020-223,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092363184,2020.09.23,,2020.09.23,ZBAD2020-223,2020-09-23,2020.09.23,2020.09.23,63184,MU5198,1554,267,20200825,MU,COI-1,MU5198_COI-1_C2790.COI-1-bird-F.PW009030688.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/COI-1/MU5198_COI-1_C2790.COI-1-bird-F.PW009030688.seq,MU5198,89310,MUCOI-12020082589310
ZBAD2020-223,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092363184,2020.09.23,,2020.09.23,ZBAD2020-223,2020-09-23,2020.09.23,2020.09.23,63184,MU5198,1554,287,20200825,MU,cytb,MU5198_L14995-H16065_C2790.L14995.PW009030798.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/MU5198_L14995-H16065_C2790.L14995.PW009030798.seq,MU5198,52901,MUcytb2020082552901
ZBAD2020-295,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092632056,2020.09.26,,2020.09.26,ZBAD2020-295,2020-09-26,2020.09.26,2020.09.26,32056,MU5198,1578,267,20200825,MU,COI-1,MU5198_COI-1_C2790.COI-1-bird-F.PW009030688.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/COI-1/MU5198_COI-1_C2790.COI-1-bird-F.PW009030688.seq,MU5198,89310,MUCOI-12020082589310
ZBAD2020-295,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092632056,2020.09.26,,2020.09.26,ZBAD2020-295,2020-09-26,2020.09.26,2020.09.26,32056,MU5198,1578,287,20200825,MU,cytb,MU5198_L14995-H16065_C2790.L14995.PW009030798.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/MU5198_L14995-H16065_C2790.L14995.PW009030798.seq,MU5198,52901,MUcytb2020082552901
ZBAD2020-359,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100128963,2020.10.01,,2020.10.01,ZBAD2020-359,2020-10-01,2020.10.01,2020.10.01,28963,MU5198,1650,267,20200825,MU,COI-1,MU5198_COI-1_C2790.COI-1-bird-F.PW009030688.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/COI-1/MU5198_COI-1_C2790.COI-1-bird-F.PW009030688.seq,MU5198,89310,MUCOI-12020082589310
ZBAD2020-359,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100128963,2020.10.01,,2020.10.01,ZBAD2020-359,2020-10-01,2020.10.01,2020.10.01,28963,MU5198,1650,287,20200825,MU,cytb,MU5198_L14995-H16065_C2790.L14995.PW009030798.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/良好/MU5198_L14995-H16065_C2790.L14995.PW009030798.seq,MU5198,52901,MUcytb2020082552901
ZBAD2020-221,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092319838,2020.09.23,,2020.09.23,ZBAD2020-221,2020-09-23,2020.09.23,2020.09.23,19838,CZ8886,1556,1549,20200905,CZ,cytb,CZ8886-jiguan_L14995-H16065_C2842.L14995.PW009170174.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/CZ8886-jiguan_L14995-H16065_C2842.L14995.PW009170174.seq,CZ8886,78839,CZcytb2020090578839
ZBAD2020-221,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092319838,2020.09.23,,2020.09.23,ZBAD2020-221,2020-09-23,2020.09.23,2020.09.23,19838,CZ8886,1556,1600,20200905,CZ,COI-1,CZ8886-jiguan_COI-1_C2842.COI-1-bird-F.PW009170110.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/CZ8886-jiguan_COI-1_C2842.COI-1-bird-F.PW009170110.seq,CZ8886,99717,CZCOI-12020090599717
ZBAD2020-221,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092319838,2020.09.23,,2020.09.23,ZBAD2020-221,2020-09-23,2020.09.23,2020.09.23,19838,CZ8886,1556,2527,20200825,CZ,COI-1,CZ8886_COI-1_C2777.COI-1-bird-F.PW009010508.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/COI-1/良好/CZ8886_COI-1_C2777.COI-1-bird-F.PW009010508.seq,CZ8886,10998,CZCOI-12020082510998
ZBAD2020-221,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.2,SEQ2020092319838,2020.09.23,,2020.09.23,ZBAD2020-221,2020-09-23,2020.09.23,2020.09.23,19838,CZ8886,1556,2574,20200825,CZ,cytb,CZ8886_L14995-H16065_C2777.L14995.PW009022085.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/双峰/CZ8886_L14995-H16065_C2777.L14995.PW009022085.seq,CZ8886,27433,CZcytb2020082527433
ZBAD2021-33,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.16,SEQ2021041971943,2021.04.19,,2021.04.19,ZBAD2021-33,2021-04-19,2021.04.19,2021.04.19,71943,CZ8886,1911,1549,20200905,CZ,cytb,CZ8886-jiguan_L14995-H16065_C2842.L14995.PW009170174.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/CZ8886-jiguan_L14995-H16065_C2842.L14995.PW009170174.seq,CZ8886,78839,CZcytb2020090578839
ZBAD2021-33,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.16,SEQ2021041971943,2021.04.19,,2021.04.19,ZBAD2021-33,2021-04-19,2021.04.19,2021.04.19,71943,CZ8886,1911,1600,20200905,CZ,COI-1,CZ8886-jiguan_COI-1_C2842.COI-1-bird-F.PW009170110.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/CZ8886-jiguan_COI-1_C2842.COI-1-bird-F.PW009170110.seq,CZ8886,99717,CZCOI-12020090599717
ZBAD2021-33,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.16,SEQ2021041971943,2021.04.19,,2021.04.19,ZBAD2021-33,2021-04-19,2021.04.19,2021.04.19,71943,CZ8886,1911,2527,20200825,CZ,COI-1,CZ8886_COI-1_C2777.COI-1-bird-F.PW009010508.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/COI-1/良好/CZ8886_COI-1_C2777.COI-1-bird-F.PW009010508.seq,CZ8886,10998,CZCOI-12020082510998
ZBAD2021-33,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.16,SEQ2021041971943,2021.04.19,,2021.04.19,ZBAD2021-33,2021-04-19,2021.04.19,2021.04.19,71943,CZ8886,1911,2574,20200825,CZ,cytb,CZ8886_L14995-H16065_C2777.L14995.PW009022085.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/双峰/CZ8886_L14995-H16065_C2777.L14995.PW009022085.seq,CZ8886,27433,CZcytb2020082527433
ZBAD2021-53,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.19,SEQ2021042211616,2021.04.22,,2021.04.22,ZBAD2021-53,2021-04-22,2021.04.22,2021.04.22,11616,CZ8886,1933,1549,20200905,CZ,cytb,CZ8886-jiguan_L14995-H16065_C2842.L14995.PW009170174.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/CZ8886-jiguan_L14995-H16065_C2842.L14995.PW009170174.seq,CZ8886,78839,CZcytb2020090578839
ZBAD2021-53,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.19,SEQ2021042211616,2021.04.22,,2021.04.22,ZBAD2021-53,2021-04-22,2021.04.22,2021.04.22,11616,CZ8886,1933,1600,20200905,CZ,COI-1,CZ8886-jiguan_COI-1_C2842.COI-1-bird-F.PW009170110.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/CZ8886-jiguan_COI-1_C2842.COI-1-bird-F.PW009170110.seq,CZ8886,99717,CZCOI-12020090599717
ZBAD2021-53,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.19,SEQ2021042211616,2021.04.22,,2021.04.22,ZBAD2021-53,2021-04-22,2021.04.22,2021.04.22,11616,CZ8886,1933,2527,20200825,CZ,COI-1,CZ8886_COI-1_C2777.COI-1-bird-F.PW009010508.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/COI-1/良好/CZ8886_COI-1_C2777.COI-1-bird-F.PW009010508.seq,CZ8886,10998,CZCOI-12020082510998
ZBAD2021-53,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.19,SEQ2021042211616,2021.04.22,,2021.04.22,ZBAD2021-53,2021-04-22,2021.04.22,2021.04.22,11616,CZ8886,1933,2574,20200825,CZ,cytb,CZ8886_L14995-H16065_C2777.L14995.PW009022085.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/双峰/CZ8886_L14995-H16065_C2777.L14995.PW009022085.seq,CZ8886,27433,CZcytb2020082527433
ZBAD2021-100,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.05.07,SEQ2021050947030,2021.05.09,,2021.05.09,ZBAD2021-100,2021-05-09,2021.05.09,2021.05.09,47030,CZ8886,2001,1549,20200905,CZ,cytb,CZ8886-jiguan_L14995-H16065_C2842.L14995.PW009170174.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/CZ8886-jiguan_L14995-H16065_C2842.L14995.PW009170174.seq,CZ8886,78839,CZcytb2020090578839
ZBAD2021-100,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.05.07,SEQ2021050947030,2021.05.09,,2021.05.09,ZBAD2021-100,2021-05-09,2021.05.09,2021.05.09,47030,CZ8886,2001,1600,20200905,CZ,COI-1,CZ8886-jiguan_COI-1_C2842.COI-1-bird-F.PW009170110.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/CZ8886-jiguan_COI-1_C2842.COI-1-bird-F.PW009170110.seq,CZ8886,99717,CZCOI-12020090599717
ZBAD2021-100,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.05.07,SEQ2021050947030,2021.05.09,,2021.05.09,ZBAD2021-100,2021-05-09,2021.05.09,2021.05.09,47030,CZ8886,2001,2527,20200825,CZ,COI-1,CZ8886_COI-1_C2777.COI-1-bird-F.PW009010508.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/COI-1/良好/CZ8886_COI-1_C2777.COI-1-bird-F.PW009010508.seq,CZ8886,10998,CZCOI-12020082510998
ZBAD2021-100,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.05.07,SEQ2021050947030,2021.05.09,,2021.05.09,ZBAD2021-100,2021-05-09,2021.05.09,2021.05.09,47030,CZ8886,2001,2574,20200825,CZ,cytb,CZ8886_L14995-H16065_C2777.L14995.PW009022085.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/双峰/CZ8886_L14995-H16065_C2777.L14995.PW009022085.seq,CZ8886,27433,CZcytb2020082527433
ZBAD2020-277,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092668506,2020.09.26,,2020.09.26,ZBAD2020-277,2020-09-26,2020.09.26,2020.09.26,68506,OQ2001,1560,2537,20200825,OQ,COI-1,OQ2001_COI-1_C2777.COI-1-bird-F.PW009010540.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/COI-1/良好/OQ2001_COI-1_C2777.COI-1-bird-F.PW009010540.seq,OQ2001,19630,OQCOI-12020082519630
ZBAD2020-277,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092668506,2020.09.26,,2020.09.26,ZBAD2020-277,2020-09-26,2020.09.26,2020.09.26,68506,OQ2001,1560,2560,20200825,OQ,cytb,OQ2001_L14995-H16065_C2777.L14995.PW009010946.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/良好/OQ2001_L14995-H16065_C2777.L14995.PW009010946.seq,OQ2001,97878,OQcytb2020082597878
ZBAD2020-335,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100119497,2020.10.01,,2020.10.01,ZBAD2020-335,2020-10-01,2020.10.01,2020.10.01,19497,OQ2001,1626,2537,20200825,OQ,COI-1,OQ2001_COI-1_C2777.COI-1-bird-F.PW009010540.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/COI-1/良好/OQ2001_COI-1_C2777.COI-1-bird-F.PW009010540.seq,OQ2001,19630,OQCOI-12020082519630
ZBAD2020-335,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100119497,2020.10.01,,2020.10.01,ZBAD2020-335,2020-10-01,2020.10.01,2020.10.01,19497,OQ2001,1626,2560,20200825,OQ,cytb,OQ2001_L14995-H16065_C2777.L14995.PW009010946.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/良好/OQ2001_L14995-H16065_C2777.L14995.PW009010946.seq,OQ2001,97878,OQcytb2020082597878
ZBAD2020-337,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100131445,2020.10.01,,2020.10.01,ZBAD2020-337,2020-10-01,2020.10.01,2020.10.01,31445,OQ2001,1628,2537,20200825,OQ,COI-1,OQ2001_COI-1_C2777.COI-1-bird-F.PW009010540.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/COI-1/良好/OQ2001_COI-1_C2777.COI-1-bird-F.PW009010540.seq,OQ2001,19630,OQCOI-12020082519630
ZBAD2020-337,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100131445,2020.10.01,,2020.10.01,ZBAD2020-337,2020-10-01,2020.10.01,2020.10.01,31445,OQ2001,1628,2560,20200825,OQ,cytb,OQ2001_L14995-H16065_C2777.L14995.PW009010946.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/良好/OQ2001_L14995-H16065_C2777.L14995.PW009010946.seq,OQ2001,97878,OQcytb2020082597878
ZBAD2020-386,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101568526,2020.10.15,,2020.10.15,ZBAD2020-386,2020-10-15,2020.10.15,2020.10.15,68526,OQ2001,1686,2537,20200825,OQ,COI-1,OQ2001_COI-1_C2777.COI-1-bird-F.PW009010540.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/COI-1/良好/OQ2001_COI-1_C2777.COI-1-bird-F.PW009010540.seq,OQ2001,19630,OQCOI-12020082519630
ZBAD2020-386,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.13,SEQ2020101568526,2020.10.15,,2020.10.15,ZBAD2020-386,2020-10-15,2020.10.15,2020.10.15,68526,OQ2001,1686,2560,20200825,OQ,cytb,OQ2001_L14995-H16065_C2777.L14995.PW009010946.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/良好/OQ2001_L14995-H16065_C2777.L14995.PW009010946.seq,OQ2001,97878,OQcytb2020082597878
ZBAD2020-281,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092658118,2020.09.26,,2020.09.26,ZBAD2020-281,2020-09-26,2020.09.26,2020.09.26,58118,CZ3287,1564,309,20200825,CZ,cytb,CZ3287_L14995-H16065_C2790.L14995.PW009030748.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/双峰/CZ3287_L14995-H16065_C2790.L14995.PW009030748.seq,CZ3287,57858,CZcytb2020082557858
ZBAD2020-286,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092639196,2020.09.26,,2020.09.26,ZBAD2020-286,2020-09-26,2020.09.26,2020.09.26,39196,KN5902,1569,2033,20210324,KN,COI-1,KN5902_COI-1_C3511.COI-1-bird-F.W103240404.seq,bird_strike/20210324萧山机场1个&北京大兴机场16个样品检测结果/测序结果/COI-1/KN5902_COI-1_C3511.COI-1-bird-F.W103240404.seq,KN5902,64718,KNCOI-12021032464718
ZBAD2020-286,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092639196,2020.09.26,,2020.09.26,ZBAD2020-286,2020-09-26,2020.09.26,2020.09.26,39196,KN5902,1569,2047,20210324,KN,cytb,KN5902_L14995-H16065_C3511.L14995.W103240406.seq,bird_strike/20210324萧山机场1个&北京大兴机场16个样品检测结果/测序结果/Cytb/KN5902_L14995-H16065_C3511.L14995.W103240406.seq,KN5902,14115,KNcytb2021032414115
ZBAD2020-296,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092663857,2020.09.26,,2020.09.26,ZBAD2020-296,2020-09-26,2020.09.26,2020.09.26,63857,CZ6719,1579,1900,20200910,CZ,COI-1,CZ6719_COI-1_C2843.COI-1-bird-F.PW009170234.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/COI-1/良好/CZ6719_COI-1_C2843.COI-1-bird-F.PW009170234.seq,CZ6719,61529,CZCOI-12020091061529
ZBAD2020-300 yumao,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092649153,2020.09.26,,2020.09.26,ZBAD2020-300-yumao,2020-09-26,2020.09.26,2020.09.26,49153,CZ6719,1583,1900,20200910,CZ,COI-1,CZ6719_COI-1_C2843.COI-1-bird-F.PW009170234.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/COI-1/良好/CZ6719_COI-1_C2843.COI-1-bird-F.PW009170234.seq,CZ6719,61529,CZCOI-12020091061529
ZBAD2020-301,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092646736,2020.09.26,,2020.09.26,ZBAD2020-301,2020-09-26,2020.09.26,2020.09.26,46736,MU9711,1584,1561,20200905,MU,cytb,MU9711_L14995-H16065_C2842.L14995.PW009170178.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/MU9711_L14995-H16065_C2842.L14995.PW009170178.seq,MU9711,55390,MUcytb2020090555390
ZBAD2020-301,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092646736,2020.09.26,,2020.09.26,ZBAD2020-301,2020-09-26,2020.09.26,2020.09.26,46736,MU9711,1584,1615,20200905,MU,COI-1,MU9711_COI-1_C2842.COI-1-bird-F.PW009170114.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/MU9711_COI-1_C2842.COI-1-bird-F.PW009170114.seq,MU9711,47069,MUCOI-12020090547069
ZBAD2020-354,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100179923,2020.10.01,,2020.10.01,ZBAD2020-354,2020-10-01,2020.10.01,2020.10.01,79923,MU9711,1645,1561,20200905,MU,cytb,MU9711_L14995-H16065_C2842.L14995.PW009170178.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/MU9711_L14995-H16065_C2842.L14995.PW009170178.seq,MU9711,55390,MUcytb2020090555390
ZBAD2020-354,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.3,SEQ2020100179923,2020.10.01,,2020.10.01,ZBAD2020-354,2020-10-01,2020.10.01,2020.10.01,79923,MU9711,1645,1615,20200905,MU,COI-1,MU9711_COI-1_C2842.COI-1-bird-F.PW009170114.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/MU9711_COI-1_C2842.COI-1-bird-F.PW009170114.seq,MU9711,47069,MUCOI-12020090547069
ZBAD2020-306,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092648343,2020.09.26,,2020.09.26,ZBAD2020-306,2020-09-26,2020.09.26,2020.09.26,48343,KN5732,1589,1881,20200910,KN,cytb,KN5732_L14995-H16065_C2843.L14995.PW009170313.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/cytb/良好/KN5732_L14995-H16065_C2843.L14995.PW009170313.seq,KN5732,73288,KNcytb2020091073288
ZBAD2020-306,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092648343,2020.09.26,,2020.09.26,ZBAD2020-306,2020-09-26,2020.09.26,2020.09.26,48343,KN5732,1589,2578,20200825,KN,cytb,KN5732_L14995-H16065_C2777.L14995.PW009022087.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/双峰/KN5732_L14995-H16065_C2777.L14995.PW009022087.seq,KN5732,18071,KNcytb2020082518071
ZBAD2020-406,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102662148,2020.10.26,,2020.10.26,ZBAD2020-406,2020-10-26,2020.10.26,2020.10.26,62148,KN5732,1715,1881,20200910,KN,cytb,KN5732_L14995-H16065_C2843.L14995.PW009170313.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/cytb/良好/KN5732_L14995-H16065_C2843.L14995.PW009170313.seq,KN5732,73288,KNcytb2020091073288
ZBAD2020-406,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102662148,2020.10.26,,2020.10.26,ZBAD2020-406,2020-10-26,2020.10.26,2020.10.26,62148,KN5732,1715,2578,20200825,KN,cytb,KN5732_L14995-H16065_C2777.L14995.PW009022087.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/双峰/KN5732_L14995-H16065_C2777.L14995.PW009022087.seq,KN5732,18071,KNcytb2020082518071
ZBAD2020-420,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102695112,2020.10.26,,2020.10.26,ZBAD2020-420,2020-10-26,2020.10.26,2020.10.26,95112,KN5732,1729,1881,20200910,KN,cytb,KN5732_L14995-H16065_C2843.L14995.PW009170313.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/cytb/良好/KN5732_L14995-H16065_C2843.L14995.PW009170313.seq,KN5732,73288,KNcytb2020091073288
ZBAD2020-420,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.10.22,SEQ2020102695112,2020.10.26,,2020.10.26,ZBAD2020-420,2020-10-26,2020.10.26,2020.10.26,95112,KN5732,1729,2578,20200825,KN,cytb,KN5732_L14995-H16065_C2777.L14995.PW009022087.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/双峰/KN5732_L14995-H16065_C2777.L14995.PW009022087.seq,KN5732,18071,KNcytb2020082518071
ZBAD2020-317,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092682414,2020.09.26,,2020.09.26,ZBAD2020-317,2020-09-26,2020.09.26,2020.09.26,82414,CA1142,1600,1576,20200905,CA,cytb,CA1142_L14995-H16065_C2842.L14995.PW009170193.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/CA1142_L14995-H16065_C2842.L14995.PW009170193.seq,CA1142,95610,CAcytb2020090595610
ZBAD2020-317,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.09.24,SEQ2020092682414,2020.09.26,,2020.09.26,ZBAD2020-317,2020-09-26,2020.09.26,2020.09.26,82414,CA1142,1600,1608,20200905,CA,COI-1,CA1142_COI-1_C2842.COI-1-bird-F.PW009170129.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/CA1142_COI-1_C2842.COI-1-bird-F.PW009170129.seq,CA1142,98734,CACOI-12020090598734
